"TIMESTAMP","RECORD","Batt_Volt_Min","PTemp","FTPRes_Campo","FTPRes_Inst"
"2019-05-10 21:30:00",8984,12.66,24.3,-1,-1
"2019-05-10 21:40:00",8985,12.65,24.01,-2,-2
"2019-05-10 21:50:00",8986,12.64,23.75,-2,-2
"2019-05-10 22:00:00",8987,12.49,23.44,-2,-2
"2019-05-10 22:10:00",8988,12.6,23.12,-1,-1
"2019-05-10 22:20:00",8989,12.64,22.75,-1,-1
"2019-05-10 22:30:00",8990,12.63,22.45,-1,-1
"2019-05-10 22:40:00",8991,12.62,22.17,-2,-2
"2019-05-10 22:50:00",8992,12.58,21.86,-2,-2
"2019-05-10 23:00:00",8993,12.57,21.53,-2,-2
"2019-05-10 23:10:00",8994,12.62,21.15,-1,-1
"2019-05-10 23:20:00",8995,12.61,20.77,-1,-1
"2019-05-10 23:30:00",8996,12.6,20.42,-1,-1
"2019-05-10 23:40:00",8997,12.6,20.18,-2,-2
"2019-05-10 23:50:00",8998,12.59,19.94,-2,-2
"2019-05-11 00:00:00",8999,12.59,19.78,-2,-2
"2019-05-11 00:10:00",9000,12.58,19.6,-1,-1
"2019-05-11 00:20:00",9001,12.59,19.47,-1,-1
"2019-05-11 00:30:00",9002,12.58,19.28,-1,-1
"2019-05-11 00:40:00",9003,12.49,19,-2,-2
"2019-05-11 00:50:00",9004,12.53,18.77,-2,-2
"2019-05-11 01:00:00",9005,12.56,18.51,-2,-2
"2019-05-11 01:10:00",9006,12.56,18.23,-1,-1
"2019-05-11 01:20:00",9007,12.56,17.97,-1,-1
"2019-05-11 01:30:00",9008,12.56,17.84,-1,-1
"2019-05-11 01:40:00",9009,12.41,17.69,-2,-2
"2019-05-11 01:50:00",9010,12.48,17.49,-2,-2
"2019-05-11 02:00:00",9011,12.53,17.29,-2,-2
"2019-05-11 02:10:00",9012,12.54,17.09,-1,-1
"2019-05-11 02:20:00",9013,12.54,16.94,-1,-1
"2019-05-11 02:30:00",9014,12.53,16.86,-1,-1
"2019-05-11 02:40:00",9015,12.37,16.71,-2,-2
"2019-05-11 02:50:00",9016,12.51,16.54,-2,-2
"2019-05-11 03:00:00",9017,12.5,16.46,-2,-2
"2019-05-11 03:10:00",9018,12.51,16.32,-1,-1
"2019-05-11 03:20:00",9019,12.5,16.19,-1,-1
"2019-05-11 03:30:00",9020,12.5,16.09,-1,-1
"2019-05-11 03:40:00",9021,12.49,16.02,-2,-2
"2019-05-11 03:50:00",9022,12.49,15.92,-2,-2
"2019-05-11 04:00:00",9023,12.48,15.77,-2,-2
"2019-05-11 04:10:00",9024,12.39,15.65,-1,-1
"2019-05-11 04:20:00",9025,12.48,15.55,-1,-1
"2019-05-11 04:30:00",9026,12.48,15.46,-1,-1
"2019-05-11 04:40:00",9027,12.31,15.36,-2,-2
"2019-05-11 04:50:00",9028,12.46,15.29,-2,-2
"2019-05-11 05:00:00",9029,12.39,15.24,-2,-2
"2019-05-11 05:10:00",9030,12.44,15.19,-1,-1
"2019-05-11 05:20:00",9031,12.45,15.14,-1,-1
"2019-05-11 05:30:00",9032,12.45,15.09,-1,-1
"2019-05-11 05:40:00",9033,12.39,15.02,-2,-2
"2019-05-11 05:50:00",9034,12.44,15,-2,-2
"2019-05-11 06:00:00",9035,12.43,15,-2,-2
"2019-05-11 06:10:00",9036,12.43,14.97,-1,-1
"2019-05-11 06:20:00",9037,12.43,14.92,-1,-1
"2019-05-11 06:30:00",9038,12.43,14.88,-1,-1
"2019-05-11 06:40:00",9039,12.26,14.85,-2,-2
"2019-05-11 06:50:00",9040,12.41,14.88,-2,-2
"2019-05-11 07:00:00",9041,12.38,14.97,-2,-2
"2019-05-11 07:10:00",9042,12.34,15.17,-1,-1
"2019-05-11 07:20:00",9043,12.44,15.63,-1,-1
"2019-05-11 07:30:00",9044,12.49,16.51,-1,-1
"2019-05-11 07:40:00",9045,12.42,17.64,-2,-2
"2019-05-11 07:50:00",9046,12.6,18.97,-2,-2
"2019-05-11 08:00:00",9047,12.63,20.31,-2,-2
"2019-05-11 08:10:00",9048,12.8,21.81,-1,-1
"2019-05-11 08:20:00",9049,12.84,23.1,-1,-1
"2019-05-11 08:30:00",9050,12.99,24.36,-1,-1
"2019-05-11 08:40:00",9051,13.13,25.92,-2,-2
"2019-05-11 08:50:00",9052,13.08,27.25,-2,-2
"2019-05-11 09:00:00",9053,13.08,28.33,-2,-2
"2019-05-11 09:10:00",9054,13.24,29.25,-2,-2
"2019-05-11 09:20:00",9055,13.14,29.95,-2,-2
"2019-05-11 09:30:00",9056,13.31,30.6,-2,-2
"2019-05-11 09:40:00",9057,13.36,31.16,-2,-2
"2019-05-11 09:50:00",9058,13.42,31.62,-2,-2
"2019-05-11 10:00:00",9059,13.47,32.04,-2,-2
"2019-05-11 10:10:00",9060,13.56,32.4,-2,-2
"2019-05-11 10:20:00",9061,13.68,32.77,-2,-2
"2019-05-11 10:30:00",9062,14.08,33.06,-2,-2
"2019-05-11 10:40:00",9063,14.48,33.29,-2,-2
"2019-05-11 10:50:00",9064,14.28,33.4,-2,-2
"2019-05-11 11:00:00",9065,14.36,33.4,-2,-2
"2019-05-11 11:10:00",9066,14.35,33.4,-1,-1
"2019-05-11 11:20:00",9067,14.31,33.29,-1,-1
"2019-05-11 11:30:00",9068,14.32,33.03,-1,-1
"2019-05-11 11:40:00",9069,14.3,32.7,-2,-2
"2019-05-11 11:50:00",9070,14.27,32.33,-2,-2
"2019-05-11 12:00:00",9071,14.18,32.08,-2,-2
"2019-05-11 12:10:00",9072,14.25,31.9,-1,-1
"2019-05-11 12:20:00",9073,14.28,31.94,-1,-1
"2019-05-11 12:30:00",9074,14.29,32.04,-1,-1
"2019-05-11 12:40:00",9075,13.72,32.12,-2,-2
"2019-05-11 12:50:00",9076,13.74,32.19,-2,-2
"2019-05-11 13:00:00",9077,13.79,32.3,-2,-2
"2019-05-11 13:10:00",9078,13.8,32.59,-1,-1
"2019-05-11 13:20:00",9079,13.8,33.06,-1,-1
"2019-05-11 13:30:00",9080,13.77,33.89,-1,-1
"2019-05-11 13:40:00",9081,13.75,34.77,-2,-2
"2019-05-11 13:50:00",9082,13.76,35.63,-2,-2
"2019-05-11 14:00:00",9083,13.77,36.44,-2,-2
"2019-05-11 14:10:00",9084,13.77,37.1,-1,-1
"2019-05-11 14:20:00",9085,13.78,37.65,-1,-1
"2019-05-11 14:30:00",9086,13.78,37.27,-1,-1
"2019-05-11 14:40:00",9087,13.78,36.44,-2,-2
"2019-05-11 14:50:00",9088,13.79,35.84,-2,-2
"2019-05-11 15:00:00",9089,13.82,35.24,-2,-2
"2019-05-11 15:10:00",9090,13.83,34.69,-1,-1
"2019-05-11 15:20:00",9091,13.84,34.34,-1,-1
"2019-05-11 15:30:00",9092,13.83,33.92,-1,-1
"2019-05-11 15:40:00",9093,13.83,33.59,-2,-2
"2019-05-11 15:50:00",9094,13.8,33.25,-2,-2
"2019-05-11 16:00:00",9095,13.81,32.99,-2,-2
"2019-05-11 16:10:00",9096,13.86,32.73,-1,-1
"2019-05-11 16:20:00",9097,13.87,32.4,-1,-1
"2019-05-11 16:30:00",9098,13.92,32.12,-1,-1
"2019-05-11 16:40:00",9099,13.83,31.76,-2,-2
"2019-05-11 16:50:00",9100,13.83,31.26,-2,-2
"2019-05-11 17:00:00",9101,13.31,30.74,-2,-2
"2019-05-11 17:10:00",9102,13.17,30.09,-1,-1
"2019-05-11 17:20:00",9103,13.1,29.48,-1,-1
"2019-05-11 17:30:00",9104,12.97,28.92,-1,-1
"2019-05-11 17:40:00",9105,12.85,28.3,-2,-2
"2019-05-11 17:50:00",9106,12.68,27.75,-2,-2
"2019-05-11 18:00:00",9107,12.77,27.31,-2,-2
"2019-05-11 18:10:00",9108,12.77,26.87,-1,-1
"2019-05-11 18:20:00",9109,12.76,26.56,-1,-1
"2019-05-11 18:30:00",9110,12.74,26.25,-1,-1
"2019-05-11 18:40:00",9111,12.55,25.89,-2,-2
"2019-05-11 18:50:00",9112,12.73,25.55,-2,-2
"2019-05-11 19:00:00",9113,12.7,25.28,-2,-2
"2019-05-11 19:10:00",9114,12.72,24.98,-1,-1
"2019-05-11 19:20:00",9115,12.72,24.75,-1,-1
"2019-05-11 19:30:00",9116,12.71,24.51,-1,-1
"2019-05-11 19:40:00",9117,12.7,24.28,-2,-2
"2019-05-11 19:50:00",9118,12.7,24.07,-2,-2
"2019-05-11 20:00:00",9119,12.69,23.81,-2,-2
"2019-05-11 20:10:00",9120,12.69,23.55,-1,-1
"2019-05-11 20:20:00",9121,12.69,23.24,-1,-1
"2019-05-11 20:30:00",9122,12.68,22.92,-1,-1
"2019-05-11 20:40:00",9123,12.64,22.53,-2,-2
"2019-05-11 20:50:00",9124,12.5,22.14,-2,-2
"2019-05-11 21:00:00",9125,12.65,21.72,-2,-2
"2019-05-11 21:10:00",9126,12.65,21.26,-1,-1
"2019-05-11 21:20:00",9127,12.65,20.8,-1,-1
"2019-05-11 21:30:00",9128,12.64,20.37,-1,-1
"2019-05-11 21:40:00",9129,12.63,19.92,-2,-2
"2019-05-11 21:50:00",9130,12.63,19.49,-2,-2
"2019-05-11 22:00:00",9131,12.63,19.13,-2,-2
"2019-05-11 22:10:00",9132,12.58,18.84,-1,-1
"2019-05-11 22:20:00",9133,12.62,18.61,-1,-1
"2019-05-11 22:30:00",9134,12.62,18.3,-1,-1
"2019-05-11 22:40:00",9135,12.47,17.95,-2,-2
"2019-05-11 22:50:00",9136,12.61,17.56,-2,-2
"2019-05-11 23:00:00",9137,12.55,17.26,-2,-2
"2019-05-11 23:10:00",9138,12.46,17.01,-1,-1
"2019-05-11 23:20:00",9139,12.6,16.79,-1,-1
"2019-05-11 23:30:00",9140,12.6,16.54,-1,-1
"2019-05-11 23:40:00",9141,12.55,16.36,-2,-2
"2019-05-11 23:50:00",9142,12.59,16.22,-2,-2
"2019-05-12 00:00:00",9143,12.43,16,-2,-2
"2019-05-12 00:10:00",9144,12.39,15.77,-1,-1
"2019-05-12 00:20:00",9145,12.58,15.63,-1,-1
"2019-05-12 00:30:00",9146,12.57,15.51,-1,-1
"2019-05-12 00:40:00",9147,12.56,15.36,-2,-2
"2019-05-12 00:50:00",9148,12.56,15.19,-2,-2
"2019-05-12 01:00:00",9149,12.54,15.09,-2,-2
"2019-05-12 01:10:00",9150,12.43,15.02,-1,-1
"2019-05-12 01:20:00",9151,12.55,14.97,-1,-1
"2019-05-12 01:30:00",9152,12.54,14.9,-1,-1
"2019-05-12 01:40:00",9153,12.42,14.85,-2,-2
"2019-05-12 01:50:00",9154,12.53,14.85,-2,-2
"2019-05-12 02:00:00",9155,12.53,14.88,-2,-2
"2019-05-12 02:10:00",9156,12.53,14.92,-1,-1
"2019-05-12 02:20:00",9157,12.53,14.97,-1,-1
"2019-05-12 02:30:00",9158,12.52,15.09,-1,-1
"2019-05-12 02:40:00",9159,12.51,15.31,-2,-2
"2019-05-12 02:50:00",9160,12.5,15.65,-2,-2
"2019-05-12 03:00:00",9161,12.47,16.02,-2,-2
"2019-05-12 03:10:00",9162,12.31,16.29,-1,-1
"2019-05-12 03:20:00",9163,12.5,16.39,-1,-1
"2019-05-12 03:30:00",9164,12.5,16.44,-1,-1
"2019-05-12 03:40:00",9165,12.38,16.44,-2,-2
"2019-05-12 03:50:00",9166,12.48,16.51,-2,-2
"2019-05-12 04:00:00",9167,12.41,16.61,-2,-2
"2019-05-12 04:10:00",9168,12.29,16.74,-1,-1
"2019-05-12 04:20:00",9169,12.48,16.91,-1,-1
"2019-05-12 04:30:00",9170,12.47,17.09,-1,-1
"2019-05-12 04:40:00",9171,12.46,17.24,-2,-2
"2019-05-12 04:50:00",9172,12.46,17.36,-2,-2
"2019-05-12 05:00:00",9173,12.31,17.46,-2,-2
"2019-05-12 05:10:00",9174,12.45,17.56,-1,-1
"2019-05-12 05:20:00",9175,12.45,17.66,-1,-1
"2019-05-12 05:30:00",9176,12.45,17.74,-1,-1
"2019-05-12 05:40:00",9177,12.44,17.79,-2,-2
"2019-05-12 05:50:00",9178,12.44,17.87,-2,-2
"2019-05-12 06:00:00",9179,12.27,17.89,-2,-2
"2019-05-12 06:10:00",9180,12.43,17.92,-1,-1
"2019-05-12 06:20:00",9181,12.43,17.89,-1,-1
"2019-05-12 06:30:00",9182,12.43,17.87,-1,-1
"2019-05-12 06:40:00",9183,12.42,17.84,-2,-2
"2019-05-12 06:50:00",9184,12.27,17.89,-2,-2
"2019-05-12 07:00:00",9185,12.4,17.92,-2,-2
"2019-05-12 07:10:00",9186,12.42,17.95,-1,-1
"2019-05-12 07:20:00",9187,12.42,17.97,-1,-1
"2019-05-12 07:30:00",9188,12.42,17.97,-1,-1
"2019-05-12 07:40:00",9189,12.41,17.99,-2,-2
"2019-05-12 07:50:00",9190,12.26,18.02,-2,-2
"2019-05-12 08:00:00",9191,12.29,18.07,-2,-2
"2019-05-12 08:10:00",9192,12.43,18.15,-1,-1
"2019-05-12 08:20:00",9193,12.44,18.3,-1,-1
"2019-05-12 08:30:00",9194,12.44,18.43,-1,-1
"2019-05-12 08:40:00",9195,12.37,18.74,-2,-2
"2019-05-12 08:50:00",9196,12.47,19.02,-2,-2
"2019-05-12 09:00:00",9197,12.49,19.31,-2,-2
"2019-05-12 09:10:00",9198,12.61,19.84,-1,-1
"2019-05-12 09:20:00",9199,12.61,20.61,-1,-1
"2019-05-12 09:30:00",9200,13,21.89,-1,-1
"2019-05-12 09:40:00",9201,12.77,22.45,-2,-2
"2019-05-12 09:50:00",9202,13.04,23.24,-2,-2
"2019-05-12 10:00:00",9203,13.09,24.45,-2,-2
"2019-05-12 10:10:00",9204,13.22,25.98,-1,-1
"2019-05-12 10:20:00",9205,13.27,27.31,-1,-1
"2019-05-12 10:30:00",9206,13.11,28.33,-1,-1
"2019-05-12 10:40:00",9207,13.07,28.43,-2,-2
"2019-05-12 10:50:00",9208,13.27,28.76,-2,-2
"2019-05-12 11:00:00",9209,13.35,29.25,-2,-2
"2019-05-12 11:10:00",9210,13.28,29.38,-1,-1
"2019-05-12 11:20:00",9211,13.52,29.35,-1,-1
"2019-05-12 11:30:00",9212,13.22,29.18,-1,-1
"2019-05-12 11:40:00",9213,14.38,29.02,-2,-2
"2019-05-12 11:50:00",9214,13.43,28.79,-2,-2
"2019-05-12 12:00:00",9215,13.45,28.53,-2,-2
"2019-05-12 12:10:00",9216,14.01,28.14,-1,-1
"2019-05-12 12:20:00",9217,14.41,27.82,-1,-1
"2019-05-12 12:30:00",9218,14.37,27.69,-1,-1
"2019-05-12 12:40:00",9219,13.53,27.66,-2,-2
"2019-05-12 12:50:00",9220,13.29,27.78,-2,-2
"2019-05-12 13:00:00",9221,13.38,27.63,-2,-2
"2019-05-12 13:10:00",9222,13.48,27.59,-1,-1
"2019-05-12 13:20:00",9223,13.45,27.44,-1,-1
"2019-05-12 13:30:00",9224,13.41,27.25,-1,-1
"2019-05-12 13:40:00",9225,14.35,27.5,-2,-2
"2019-05-12 13:50:00",9226,14.35,28.17,-2,-2
"2019-05-12 14:00:00",9227,13.27,28.59,-2,-2
"2019-05-12 14:10:00",9228,13.88,29.05,-1,-1
"2019-05-12 14:20:00",9229,13.89,29.52,-1,-1
"2019-05-12 14:30:00",9230,13.88,29.85,-1,-1
"2019-05-12 14:40:00",9231,13.5,30.16,-2,-2
"2019-05-12 14:50:00",9232,13.79,30.09,-2,-2
"2019-05-12 15:00:00",9233,13.88,30.02,-2,-2
"2019-05-12 15:10:00",9234,13.9,30.16,-1,-1
"2019-05-12 15:20:00",9235,13.92,30.16,-1,-1
"2019-05-12 15:30:00",9236,13.92,30.05,-1,-1
"2019-05-12 15:40:00",9237,13.94,29.95,-2,-2
"2019-05-12 15:50:00",9238,13.93,29.89,-2,-2
"2019-05-12 16:00:00",9239,13.83,29.75,-2,-2
"2019-05-12 16:10:00",9240,13.97,29.65,-1,-1
"2019-05-12 16:20:00",9241,13.97,29.45,-1,-1
"2019-05-12 16:30:00",9242,13.97,29.42,-1,-1
"2019-05-12 16:40:00",9243,13.96,29.18,-2,-2
"2019-05-12 16:50:00",9244,13.96,28.89,-2,-2
"2019-05-12 17:00:00",9245,13.45,28.56,-2,-2
"2019-05-12 17:10:00",9246,13.27,28.14,-1,-1
"2019-05-12 17:20:00",9247,13.11,27.66,-1,-1
"2019-05-12 17:30:00",9248,12.98,27.21,-1,-1
"2019-05-12 17:40:00",9249,12.86,26.78,-2,-2
"2019-05-12 17:50:00",9250,12.81,26.34,-2,-2
"2019-05-12 18:00:00",9251,12.77,25.98,-2,-2
"2019-05-12 18:10:00",9252,12.77,25.55,-1,-1
"2019-05-12 18:20:00",9253,12.76,25.1,-1,-1
"2019-05-12 18:30:00",9254,12.75,24.66,-1,-1
"2019-05-12 18:40:00",9255,12.74,24.3,-2,-2
"2019-05-12 18:50:00",9256,12.74,23.99,-2,-2
"2019-05-12 19:00:00",9257,12.73,23.67,-2,-2
"2019-05-12 19:10:00",9258,12.73,23.35,-1,-1
"2019-05-12 19:20:00",9259,12.73,23.01,-1,-1
"2019-05-12 19:30:00",9260,12.72,22.7,-1,-1
"2019-05-12 19:40:00",9261,12.7,22.42,-2,-2
"2019-05-12 19:50:00",9262,12.71,22.22,-2,-2
"2019-05-12 20:00:00",9263,12.62,21.97,-2,-2
"2019-05-12 20:10:00",9264,12.56,21.7,-1,-1
"2019-05-12 20:20:00",9265,12.69,21.37,-1,-1
"2019-05-12 20:30:00",9266,12.69,21.02,-1,-1
"2019-05-12 20:40:00",9267,12.66,20.58,-2,-2
"2019-05-12 20:50:00",9268,12.54,20.15,-2,-2
"2019-05-12 21:00:00",9269,12.6,19.68,-2,-2
"2019-05-12 21:10:00",9270,12.65,19.23,-1,-1
"2019-05-12 21:20:00",9271,12.65,18.84,-1,-1
"2019-05-12 21:30:00",9272,12.64,18.43,-1,-1
"2019-05-12 21:40:00",9273,12.64,18.02,-2,-2
"2019-05-12 21:50:00",9274,12.63,17.62,-2,-2
"2019-05-12 22:00:00",9275,12.63,17.24,-2,-2
"2019-05-12 22:10:00",9276,12.63,16.79,-1,-1
"2019-05-12 22:20:00",9277,12.63,16.39,-1,-1
"2019-05-12 22:30:00",9278,12.62,16.04,-1,-1
"2019-05-12 22:40:00",9279,12.57,15.73,-2,-2
"2019-05-12 22:50:00",9280,12.46,15.43,-2,-2
"2019-05-12 23:00:00",9281,12.6,15.12,-2,-2
"2019-05-12 23:10:00",9282,12.6,14.83,-1,-1
"2019-05-12 23:20:00",9283,12.6,14.66,-1,-1
"2019-05-12 23:30:00",9284,12.6,14.54,-1,-1
"2019-05-12 23:40:00",9285,12.57,14.42,-2,-2
"2019-05-12 23:50:00",9286,12.54,14.35,-2,-2
"2019-05-13 00:00:00",9287,12.58,14.37,-2,-2
"2019-05-13 00:10:00",9288,12.58,14.37,-1,-1
"2019-05-13 00:20:00",9289,12.58,14.35,-1,-1
"2019-05-13 00:30:00",9290,12.57,14.28,-1,-1
"2019-05-13 00:40:00",9291,12.56,14.18,-2,-2
"2019-05-13 00:50:00",9292,12.56,14.13,-2,-2
"2019-05-13 01:00:00",9293,12.56,14.09,-2,-2
"2019-05-13 01:10:00",9294,12.56,14.04,-1,-1
"2019-05-13 01:20:00",9295,12.55,14.09,-1,-1
"2019-05-13 01:30:00",9296,12.55,14.16,-1,-1
"2019-05-13 01:40:00",9297,12.54,14.18,-2,-2
"2019-05-13 01:50:00",9298,12.53,14.21,-2,-2
"2019-05-13 02:00:00",9299,12.53,14.23,-2,-2
"2019-05-13 02:10:00",9300,12.53,14.21,-1,-1
"2019-05-13 02:20:00",9301,12.53,14.16,-1,-1
"2019-05-13 02:30:00",9302,12.52,14.11,-1,-1
"2019-05-13 02:40:00",9303,12.51,13.99,-2,-2
"2019-05-13 02:50:00",9304,12.35,13.8,-2,-2
"2019-05-13 03:00:00",9305,12.5,13.59,-2,-2
"2019-05-13 03:10:00",9306,12.49,13.35,-1,-1
"2019-05-13 03:20:00",9307,12.5,13.12,-1,-1
"2019-05-13 03:30:00",9308,12.49,12.98,-1,-1
"2019-05-13 03:40:00",9309,12.48,12.88,-2,-2
"2019-05-13 03:50:00",9310,12.42,12.7,-2,-2
"2019-05-13 04:00:00",9311,12.32,12.49,-2,-2
"2019-05-13 04:10:00",9312,12.47,12.3,-1,-1
"2019-05-13 04:20:00",9313,12.47,12.16,-1,-1
"2019-05-13 04:30:00",9314,12.45,12.07,-1,-1
"2019-05-13 04:40:00",9315,12.45,12,-2,-2
"2019-05-13 04:50:00",9316,12.44,11.91,-2,-2
"2019-05-13 05:00:00",9317,12.31,11.86,-2,-2
"2019-05-13 05:10:00",9318,12.44,11.84,-1,-1
"2019-05-13 05:20:00",9319,12.43,11.89,-1,-1
"2019-05-13 05:30:00",9320,12.43,12.07,-1,-1
"2019-05-13 05:40:00",9321,12.35,12.14,-2,-2
"2019-05-13 05:50:00",9322,12.41,12.19,-2,-2
"2019-05-13 06:00:00",9323,12.33,12.23,-2,-2
"2019-05-13 06:10:00",9324,12.24,12.35,-1,-1
"2019-05-13 06:20:00",9325,12.4,12.44,-1,-1
"2019-05-13 06:30:00",9326,12.4,12.53,-1,-1
"2019-05-13 06:40:00",9327,12.24,12.49,-2,-2
"2019-05-13 06:50:00",9328,12.38,12.39,-2,-2
"2019-05-13 07:00:00",9329,12.39,12.44,-2,-2
"2019-05-13 07:10:00",9330,12.37,12.49,-1,-1
"2019-05-13 07:20:00",9331,12.4,12.65,-1,-1
"2019-05-13 07:30:00",9332,12.44,12.95,-1,-1
"2019-05-13 07:40:00",9333,12.43,13.45,-2,-2
"2019-05-13 07:50:00",9334,12.42,13.9,-2,-2
"2019-05-13 08:00:00",9335,12.44,14.42,-2,-2
"2019-05-13 08:10:00",9336,12.51,15.14,-1,-1
"2019-05-13 08:20:00",9337,12.63,15.97,-1,-1
"2019-05-13 08:30:00",9338,12.64,16.69,-1,-1
"2019-05-13 08:40:00",9339,12.7,17.41,-2,-2
"2019-05-13 08:50:00",9340,13.03,18.84,-2,-2
"2019-05-13 09:00:00",9341,13.01,19.81,-2,-2
"2019-05-13 09:10:00",9342,13.03,21.29,-1,-1
"2019-05-13 09:20:00",9343,12.94,21.92,-1,-1
"2019-05-13 09:30:00",9344,12.95,22.14,-1,-1
"2019-05-13 09:40:00",9345,12.93,22.87,-2,-2
"2019-05-13 09:50:00",9346,12.87,22.84,-2,-2
"2019-05-13 10:00:00",9347,12.82,22.67,-2,-2
"2019-05-13 10:10:00",9348,12.89,22.45,-1,-1
"2019-05-13 10:20:00",9349,12.87,22.19,-1,-1
"2019-05-13 10:30:00",9350,12.81,21.92,-1,-1
"2019-05-13 10:40:00",9351,12.76,21.64,-2,-2
"2019-05-13 10:50:00",9352,12.74,21.29,-2,-2
"2019-05-13 11:00:00",9353,12.73,20.99,-2,-2
"2019-05-13 11:10:00",9354,12.73,20.77,-1,-1
"2019-05-13 11:20:00",9355,12.75,20.74,-1,-1
"2019-05-13 11:30:00",9356,12.75,20.8,-1,-1
"2019-05-13 11:40:00",9357,12.64,20.91,-2,-2
"2019-05-13 11:50:00",9358,12.75,20.99,-2,-2
"2019-05-13 12:00:00",9359,12.77,21.1,-2,-2
"2019-05-13 12:10:00",9360,12.83,21.23,-1,-1
"2019-05-13 12:20:00",9361,12.92,21.56,-1,-1
"2019-05-13 12:30:00",9362,13,22,-1,-1
"2019-05-13 12:40:00",9363,13.05,22.59,-2,-2
"2019-05-13 12:50:00",9364,13.22,23.38,-2,-2
"2019-05-13 13:00:00",9365,13.21,24.25,-2,-2
"2019-05-13 13:10:00",9366,13.31,25.25,-1,-1
"2019-05-13 13:20:00",9367,13.23,25.92,-1,-1
"2019-05-13 13:30:00",9368,13.33,26.72,-1,-1
"2019-05-13 13:40:00",9369,13.33,27.34,-2,-2
"2019-05-13 13:50:00",9370,13.24,27.72,-2,-2
"2019-05-13 14:00:00",9371,13.67,28.3,-2,-2
"2019-05-13 14:10:00",9372,13.86,28.95,-1,-1
"2019-05-13 14:20:00",9373,14.56,29.35,-1,-1
"2019-05-13 14:30:00",9374,14.47,29.48,-1,-1
"2019-05-13 14:40:00",9375,14.47,29.62,-2,-2
"2019-05-13 14:50:00",9376,14.51,29.78,-2,-2
"2019-05-13 15:00:00",9377,14.46,30.09,-2,-2
"2019-05-13 15:10:00",9378,14.5,30.05,-1,-1
"2019-05-13 15:20:00",9379,14.5,30.22,-1,-1
"2019-05-13 15:30:00",9380,14.5,30.22,-1,-1
"2019-05-13 15:40:00",9381,14.51,30.09,-2,-2
"2019-05-13 15:50:00",9382,14.49,29.95,-2,-2
"2019-05-13 16:00:00",9383,14.51,29.58,-2,-2
"2019-05-13 16:10:00",9384,14.51,29.28,-1,-1
"2019-05-13 16:20:00",9385,13.83,29.08,-1,-1
"2019-05-13 16:30:00",9386,14.04,28.79,-1,-1
"2019-05-13 16:40:00",9387,14.06,28.4,-2,-2
"2019-05-13 16:50:00",9388,13.49,28.01,-2,-2
"2019-05-13 17:00:00",9389,13.31,27.59,-2,-2
"2019-05-13 17:10:00",9390,13.17,27.15,-1,-1
"2019-05-13 17:20:00",9391,13.04,26.62,-1,-1
"2019-05-13 17:30:00",9392,12.94,26.07,-1,-1
"2019-05-13 17:40:00",9393,12.73,25.55,-2,-2
"2019-05-13 17:50:00",9394,12.78,24.98,-2,-2
"2019-05-13 18:00:00",9395,12.75,24.54,-2,-2
"2019-05-13 18:10:00",9396,12.79,24.13,-1,-1
"2019-05-13 18:20:00",9397,12.79,23.72,-1,-1
"2019-05-13 18:30:00",9398,12.78,23.35,-1,-1
"2019-05-13 18:40:00",9399,12.76,23.07,-2,-2
"2019-05-13 18:50:00",9400,12.75,22.73,-2,-2
"2019-05-13 19:00:00",9401,12.66,22.42,-2,-2
"2019-05-13 19:10:00",9402,12.74,22.11,-1,-1
"2019-05-13 19:20:00",9403,12.74,21.84,-1,-1
"2019-05-13 19:30:00",9404,12.74,21.53,-1,-1
"2019-05-13 19:40:00",9405,12.7,21.26,-2,-2
"2019-05-13 19:50:00",9406,12.58,20.99,-2,-2
"2019-05-13 20:00:00",9407,12.71,20.69,-2,-2
"2019-05-13 20:10:00",9408,12.7,20.42,-1,-1
"2019-05-13 20:20:00",9409,12.7,20.1,-1,-1
"2019-05-13 20:30:00",9410,12.69,19.73,-1,-1
"2019-05-13 20:40:00",9411,12.6,19.31,-2,-2
"2019-05-13 20:50:00",9412,12.67,18.84,-2,-2
"2019-05-13 21:00:00",9413,12.68,18.33,-2,-2
"2019-05-13 21:10:00",9414,12.64,17.84,-1,-1
"2019-05-13 21:20:00",9415,12.66,17.34,-1,-1
"2019-05-13 21:30:00",9416,12.65,16.79,-1,-1
"2019-05-13 21:40:00",9417,12.64,16.27,-2,-2
"2019-05-13 21:50:00",9418,12.64,15.77,-2,-2
"2019-05-13 22:00:00",9419,12.58,15.39,-2,-2
"2019-05-13 22:10:00",9420,12.5,15.04,-1,-1
"2019-05-13 22:20:00",9421,12.63,14.71,-1,-1
"2019-05-13 22:30:00",9422,12.62,14.32,-1,-1
"2019-05-13 22:40:00",9423,12.47,13.94,-2,-2
"2019-05-13 22:50:00",9424,12.61,13.64,-2,-2
"2019-05-13 23:00:00",9425,12.58,13.35,-2,-2
"2019-05-13 23:10:00",9426,12.6,13.12,-1,-1
"2019-05-13 23:20:00",9427,12.59,12.91,-1,-1
"2019-05-13 23:30:00",9428,12.59,12.74,-1,-1
"2019-05-13 23:40:00",9429,12.43,12.51,-2,-2
"2019-05-13 23:50:00",9430,12.57,12.26,-2,-2
"2019-05-14 00:00:00",9431,12.56,12.12,-2,-2
"2019-05-14 00:10:00",9432,12.56,11.93,-1,-1
"2019-05-14 00:20:00",9433,12.56,11.7,-1,-1
